"timestamp", "logmsg", "LogglyNotifications.type", "logtypes", "syslog.appName", "syslog.facility", "syslog.host", "syslog.priority", "syslog.severity", "tags"
"2021-07-05 17:07:30.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=13 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 17:07:02.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=13 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 17:06:34.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=13 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 17:06:05.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=13 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 17:05:37.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=13 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 17:05:09.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=13 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 17:04:40.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=13 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 17:04:12.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=13 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 17:03:43.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=13 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 17:03:15.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=13 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 17:02:46.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=13 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 17:01:49.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=13 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 17:01:21.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=13 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 17:00:52.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=13 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 17:00:24.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=13 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 16:59:55.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=13 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 16:59:27.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=13 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 16:58:59.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=13 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 16:58:30.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=13 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 16:58:02.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=13 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 16:57:34.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=13 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 16:57:06.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=13 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 16:56:38.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=13 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 16:56:09.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=13 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 16:55:41.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=13 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 16:55:13.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=13 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 16:54:44.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=13 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 16:54:16.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=13 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 16:53:47.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=13 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 16:53:19.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=13 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 16:52:51.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=13 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 16:52:23.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=13 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 16:51:55.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=13 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 16:51:27.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=13 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 16:51:00.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=13 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 16:50:33.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=13 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 16:50:06.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=13 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 16:49:38.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=13 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 16:49:11.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=13 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 16:48:46.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=13 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 16:48:18.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=13 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 16:47:50.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=13 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 16:47:22.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=13 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 16:46:53.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=13 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 16:46:25.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=13 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 16:45:56.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=13 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 16:45:28.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=13 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 16:45:00.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=13 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 16:44:31.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=13 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 16:44:03.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=13 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 16:43:34.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=13 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 16:43:06.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=13 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 16:42:37.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=13 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 16:42:09.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=13 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 16:41:41.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=13 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 16:40:41.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3696000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 16:40:13.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3696000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 16:39:45.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3696000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 16:39:16.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3696000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 16:38:48.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3696000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 16:38:19.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3696000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 16:37:51.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3696000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 16:37:23.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3696000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 16:36:53.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3696000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 16:35:54.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 16:35:26.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 16:34:57.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 16:34:29.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 16:34:00.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 16:33:32.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 16:33:04.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 16:32:35.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 16:32:07.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 16:31:39.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 16:31:10.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 16:30:42.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 16:30:13.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 16:29:45.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 16:29:17.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 16:28:48.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 16:28:20.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 16:27:52.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 16:27:23.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 16:26:55.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 16:26:26.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 16:25:58.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
"2021-07-05 16:25:30.000 +01:00","b' ADSL_Status:[Mode=17A States=SHOWTIME UpSpeed=3694000 DownSpeed=30000000 SNR=19 Atten=15 ]'","","[b'syslog']","b'HBPC-Hebden-Data'","b'local use 5'","b'vigor.router'","b'174'","b'Informational'","[b'hbph', b'clients', b'dringtech']"
